client_id,full_name,date_of_birth,gender,nationality_code,height_m,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C007879,UMFTI SUFIYAN MUFTI,1973-07-29,M,in,,,,,URD,1,interpol-red-2005-2753
C007880,EDWARD ABBAS,1977-04-20,M,kz,,0.0,,,ENG,0,interpol-red-2018-88235
C007881,NIKOLAI KURBANOVA,1988-10-07,M,pl,,0.0,,,CZE,0,interpol-red-2016-40122
C007882,AKHMED BABAK,1946-07-24,M,ru,,114.0,GRY,,RUS,0,interpol-red-2019-21610
C007883,MAGOMEDZHALIL SULEIMANOVA,1993-06-09,F,ru,,0.0,BLA,,GER,0,interpol-red-2017-167111
C007884,RAFAEL MEJÍA,1985-03-28,M,ca,,0.0,,,SPA,0,interpol-red-2025-2473
C007885,MARAT LAZO,1970-01-22,M,ru,,85.0,BRO,,RUS,0,interpol-red-1999-14882
C007886,OMANA KHAIRULLIN,1996-10-05,M,us,1.66,,OTHD,,KUM,0,interpol-red-2017-129714
C007887,FRANCO DZHABOROVA,1972-09-22,M,ru,1.75,0.0,BLA,,RUS,0,interpol-red-2014-12723
C007888,MAGOMED-SALAKH HERNÁNDEZ,1980-11-26,M,ru,1.7,0.0,YELB,,ENG,0,interpol-red-2021-54095
C007889,JESUS MAGOMADOV,1992-02-15,M,ru,,0.0,BLA,,,0,interpol-red-2014-16691
C007890,AMBIORI ESCALANTE,1980-05-04,M,ru,,0.0,BLA,BROD,ENG,0,interpol-red-2022-29173
C007891,RAIMUNDO SEYDESHEVA,1977-09-07,M,ar,1.65,,BRO,,RUS,0,interpol-red-2016-16816
C007892,FATIMA KHUSEYNOV,1980-09-11,M,ru,1.78,0.0,,BRO,HIN,0,NK-LtJtjyxTVTvamRiL7Y7dSN
C007893,SHAKHREZA ASLAMBEKOV,1955-04-10,M,ba,,0.0,,BLA,RUS,0,interpol-red-2011-61909
C007894,WALTER YULDOSHEV,1963-09-10,M,in,1.8,0.0,OTHD,BRO,CHE,0,interpol-red-2016-61883
C007895,ISLAM PATEL,1965-06-21,M,md,1.55,,,BLA,RUS,0,interpol-red-2019-77515
C007896,AYAD OSTAPCHENKO,1978-02-05,M,sv,,,BLA,,ITA,0,interpol-red-2021-55407
C007897,MIGUEL DIAZ,1967-10-20,M,cn,1.73,0.0,BLA,,CHE,0,interpol-red-2016-43520
C007898,GERMAN HALIMI,1983-07-16,M,sv,1.79,0.0,OTHD,,ENG,0,interpol-red-2015-63311
C007899,OLEG FLORES,1985-05-23,M,ru,,50.0,BRO,,CHI,0,interpol-red-2021-75120
C007900,ALEKSEY GADGIL,1985-01-15,M,kz,,0.0,,,RUS,0,interpol-red-2017-166867
C007901,HORACIO CARLOS TERNA,1961-11-19,M,us,1.8753508463773663,80.0,BLA,BRO,ENG,1,interpol-red-2014-70800
C007902,GIOR KOROL,1989-10-25,M,ru,1.8618111419167693,0.0,BLA,,RUS,1,NK-VbtypPS9AspG3yBs37Zy7L
C007903,LUIZAT MABUZA,1992-10-20,M,ru,1.65,0.0,BLA,BLA,SPA,0,interpol-red-2018-60182
C007904,TIMUR BARKKINKHOEV,1991-03-22,M,ru,,0.0,,,RUS,1,interpol-red-2016-74536
C007905,IURII MURADKHANOV,1983-11-06,M,uz,,,,,ITA,0,interpol-red-2018-60139
C007906,AZAMAT TCYMKHAEV,1984-09-12,M,my,1.8,85.0,,BROD,RUS,0,interpol-red-2018-18866
C007907,HUGO GONSALVES,1984-10-08,M,ge,,,BLA,BLA,RUS,0,interpol-red-2016-43511
C007908,SEIFUDIN ISSE,1994-08-21,M,in,,0.0,,BRO,RUS,0,interpol-red-2020-62939
C007909,MAGOMED SCHWAB,1989-04-03,M,cl,,0.0,BLA,,ENG,0,interpol-red-2017-204032
C007910,MOHAMMAD APAEV,1983-04-05,M,ru,,0.0,OTHD,,URD,0,interpol-red-2013-69177
C007911,ANARA SULEYMANOV,,M,ru,1.73,,OTHD,BRO,SPA,0,interpol-red-2004-39515
C007912,ANZOR SHAKHIDOV,1993-11-01,M,ru,,85.0,,BRO,RUS,0,interpol-red-2020-6656
C007913,WISAL ROSALES,1988-07-31,M,pk,,73.0,BLA,BLA,SPA,0,interpol-red-2018-57775
C007914,BASIR GRDZELIDZE,1989-12-28,M,ng,,0.0,BLA,,CHE,0,interpol-red-2025-81361
C007915,ABDUL SHELEPOV,1973-06-28,F,in,1.76,0.0,,,KUM,0,interpol-red-2019-36548
C007916,MAVSAR SEIDOV,1943-01-19,M,ru,,0.0,OTHD,BRO,RUS,0,interpol-red-2022-54883
C007917,MOHAMMED PAKHRAVOV,1975-02-18,M,ru,1.65,85.0,OTHD,,ENG,0,interpol-red-2016-61883
C007918,ANVER GUSEINOV,1985-07-08,M,pk,,0.0,,,ENG,0,interpol-red-2017-198646
C007919,JHONY BOBU,1991-08-24,M,az,,,,BRO,RUS,0,interpol-red-1999-37978
C007920,VICTOR LOPEZ,1972-02-12,M,ru,,,,BRO,GER,0,interpol-red-2024-44210
C007921,SHAIKH-MAGOMED GUTIERREZ,1990-12-01,M,ru,,0.0,BRO,OTHL,RUS,0,interpol-red-2017-286230
C007922,VLADIMIR TRINH,1992-02-23,F,ru,1.8,0.0,BLA,,RUS,0,interpol-red-2016-74905
C007923,ALEKSEY MAGOMEDOV,1985-01-29,M,hk,1.7,0.0,OTHD,,,0,interpol-red-2019-94671
C007924,KRYMSOLTAN TACURI,1982-10-08,F,ru,,0.0,BLA,BROH,ARA,0,interpol-red-2020-61435
C007925,VIJAYARAJAH NUÑEZ,1994-11-25,M,co,,0.0,OTHD,BLA,,0,interpol-red-2023-10781
C007926,JORGE KURBANOVA,1969-07-21,M,ru,,0.0,OTHD,BLA,RUS,0,interpol-red-2016-23436
C007927,SHAMIL ALEMAN,1985-10-12,M,co,,0.0,OTHD,,,0,interpol-red-2023-61645
C007928,KAIRAT ASKEROVA,1987-10-25,M,pk,,0.0,,,ENG,0,interpol-red-2019-114149
C007929,ALIBULAT NONGMAITHEM,1984-04-30,M,uz,,86.0,,BROD,SPA,0,interpol-red-2018-70696
C007930,PETAR SHAIKH,1994-02-16,M,fr,,80.0,BRO,,ENG,0,NK-W96Zp7anC83miYbKMa8CWB
C007931,PETIMAT IZMAILOVA,1984-07-01,M,br,1.65,0.0,BLA,GRY,MOL,0,interpol-red-2009-16041
C007932,THULRAM SINGH,1987-08-24,M,ru,,0.0,,BROH,CHE,0,interpol-red-2018-77796
C007933,LUIS RODRIGUEZ,1984-02-14,M,in,1.85,,,,,0,interpol-red-2017-5471
C007934,ELIDA KHASHIEV,1990-05-24,M,ru,,0.0,,BRO,ENG,0,interpol-red-2020-16245
C007935,JOGA LINNIK,1975-08-20,M,ru,1.7,68.0,BLA,BRO,,0,Q1150495
C007936,OSMAN MOLLAEV,1988-09-07,M,az,1.770598122868502,0.0,,,RUS,1,NK-fp5uTgvT5oCn4P3fKLcuci
C007937,RENE GERARDO VSQUEZ,1969-02-21,M,us,1.7053423358855728,86.0,BRO,BRO,ENG,1,interpol-red-2012-333743
C007938,ALI ZELAYA,1982-01-19,M,in,,70.0,BLA,BROD,,0,interpol-red-2015-83578
C007939,RUSTAM CARRETO,1993-02-03,M,ru,1.76,0.0,OTHD,BLA,ARM,0,interpol-red-2013-31037
C007940,NAZAR CAMPOS,1992-09-18,M,kr,1.73,0.0,,,RUS,0,interpol-red-2019-41214
C007941,SAJADIAN AKRAMOV,1975-04-16,M,ru,,0.0,BLA,,PAN,0,interpol-red-2016-25863
C007942,NAVAL OPORTO,1994-05-16,M,tj,,0.0,OTHD,BLU,HIN,0,interpol-red-2017-3939
C007943,PRAMOD KHALIKOV,1975-03-07,M,ir,,,BLA,,CHE,0,interpol-red-2021-77038
C007944,RAMO DANGE,1971-10-18,M,ve,1.78,55.0,,BRO,,0,interpol-red-2004-56804
C007945,ADAM RRABADANOV,1985-11-05,M,ru,1.7677526875309886,0.0,,BROH,RUS,1,NK-hpP2fVd6puPqidKfXEbdW9
C007946,KHADISLAM AMIRALIEV,1986-10-26,M,ru,,0.0,BROF,BRO,LEZ,0,interpol-red-2023-55277
C007947,LEONARDO CHHEENA,1976-03-23,M,mv,1.75,75.0,BLA,BLA,CHE,0,Q111207194
C007948,ERDZHAN HAMAHA,1990-02-08,M,ru,,,BLA,BLA,ENG,0,NK-ReYGFhVia6TXpaB5Nqwhyo
C007949,VAKHID BARKINKHOEV,1990-05-29,M,ru,,0.0,,,RUS,0,interpol-red-2018-11448
C007950,JESUS AL-ZAWATIA,,M,ru,1.75,0.0,BLA,BROH,,0,interpol-red-2018-63752
C007951,ABDULBASIR MAGOMEDOV,1982-08-24,M,ua,1.6,0.0,,,URD,0,interpol-red-2021-56456
C007952,KAMILO CARVALHO,1976-05-19,M,ru,1.65,58.0,,,SPA,0,interpol-red-2008-28015
C007953,IMRAN HAGI,1961-02-07,M,gb,,0.0,,BLA,SPA,0,interpol-red-2026-1206
C007954,SHARIF OZDAMIROV,1977-05-01,M,gt,,0.0,,BRO,TGK,0,interpol-red-2017-188913
C007955,UMESH MOLINA,1989-01-23,M,ng,1.68,0.0,GRY,,HIN,0,interpol-red-2018-67064
C007956,KURMANALI KHAIRULLIN,1986-06-20,M,ru,,110.0,BLA,,SPA,0,interpol-red-2025-80876
C007957,ZAKIR DANTAS,1991-12-15,M,ru,1.8,,,,SPA,0,interpol-red-2024-84370
C007958,WASSIM BAYMURZAEV,1993-12-25,M,tr,1.74,0.0,,,RUS,0,interpol-red-2022-86007
C007959,FARKHAD MAJEED,1989-12-12,M,ru,,,,,CHE,0,interpol-red-2016-75872
C007960,QIU ESPINOZA,1982-08-04,M,ru,1.63,0.0,BLA,BRO,SPA,0,interpol-red-2018-81900
C007961,MAGOMED KASHATYROVA,1994-12-11,M,sv,1.77,93.0,,,SPA,0,NK-TxHetytZM4Bf3b8WVqFamf
C007962,TATIANA CAKMAK,1963-03-15,M,in,,0.0,BLA,,AZE,0,NK-V42djayS5cjsfuVsbmzcac
C007963,FARAZ SHAKREEV,1992-10-10,M,sv,1.69,0.0,BLA,,RUS,0,interpol-red-2015-80325
C007964,MAGAMED THAPA,1982-03-26,M,ru,1.87,0.0,BLA,,SPA,0,interpol-red-2005-51654
C007965,SHETTY GOROBETS,1991-08-16,M,ru,1.76,0.0,BLA,,PAN,0,interpol-red-2017-234639
C007966,MAKKA BLANCO,1993-06-05,M,ua,1.76,,OTHD,GRE,KUM,0,interpol-red-2011-45383
C007967,ABDURRAHMAN SHEIKH,1991-09-14,M,in,,,BLA,,RUS,0,interpol-red-2019-49228
C007968,KHASAN ESCALANTE,1990-11-14,M,ru,,58.5,BLA,,RUS,0,NK-SfgrW9pp79RbYQtmEHZFbg
C007969,KEMRAN JIMENEZ,1994-07-15,M,sv,,50.0,OTHD,BROH,RUS,0,interpol-red-2018-28787
C007970,NURADIN ABDULLAEV,1990-11-16,M,pk,1.65,0.0,BLA,,RUS,0,interpol-red-2015-34477
C007971,MOISES SHYAM,1992-02-09,M,cl,1.69,,OTHD,,RUS,0,interpol-red-2014-77378
C007972,GAIRBEK NGUYEN,1985-10-30,F,vn,,0.0,BLA,BLA,LEZ,0,interpol-red-2016-53970
C007973,GULMIRA NESERSULTANOV,1982-09-30,M,ru,,0.0,,,RUS,0,interpol-red-2017-191820
C007974,GHENNADIE CHAVEZ,1995-11-07,M,tj,,0.0,BLA,,SPA,0,interpol-red-2016-40112
C007975,JAROSLAV RUBINIAN,1973-06-28,M,ng,,90.0,,BLA,NEP,0,interpol-red-2017-273095
C007976,RAÚL GUOTENG,1952-04-01,M,ru,,,BRO,BROH,ENG,0,interpol-red-2022-50544
C007977,NAZBIKE SINGH,1992-07-26,M,ca,1.75,75.0,BLA,,ENG,0,interpol-red-2023-40388
C007978,MATEUSZ KHUSHVAKHTOV,1987-01-31,M,ru,1.8,0.0,,,ENG,0,Q4407403
C007979,VIRENDRA SULEYMANOV,1990-12-27,M,jm,,60.0,,,RUS,0,Q47611720
C007980,MOVSAR TORRES,1978-12-25,M,in,1.58,,BLA,,ARA,0,interpol-red-2020-79856
C007981,MAYRA ZAMECNIKOVA,1966-05-17,M,ru,,0.0,,OTHD,RUS,0,interpol-red-2020-3914
C007982,MASHORN PEÑA,1980-12-09,M,ro,,0.0,,BROD,RUS,0,interpol-red-2016-22142
C007983,STANISLAV GROESSINGER,1982-03-05,M,ru,1.7,0.0,,BLA,RUS,0,interpol-red-2017-132713
C007984,MAKKASHARIP HASSAN,1954-07-27,M,ru,1.68,,,OTHD,RUS,0,interpol-red-2018-66672
C007985,DIEGO MURTAZALIEV,1987-12-16,M,ru,,,,BLA,RUS,0,interpol-red-2022-29937
C007986,SHAMIL SEDLETSKII,1971-10-18,M,ar,,75.0,BLA,BLA,RUS,0,NK-D5UtjUeieVQVmTGkukzE6R
C007987,RAJULAPATI CLAROS,1998-03-08,M,cn,,0.0,OTHD,,,0,interpol-red-2012-335535
C007988,MUDASSAR UMAROV,1992-01-02,M,uz,,0.0,OTHD,BLA,RUS,0,Q124483685
C007989,RICARDO SINGH,1979-08-13,M,ru,,0.0,BLA,,SPA,0,interpol-red-2005-22160
C007990,MOHAMED SALGADO,1977-12-27,M,ru,,0.0,,BROH,URD,0,interpol-red-2005-15243
C007991,ANZOR BAMATKORAEV,1970-07-18,M,sv,,0.0,,,URD,0,interpol-red-2022-12828
C007992,JUANIL MARTINEZ,1991-08-05,M,ru,,0.0,,BLA,RUS,0,interpol-red-2016-75567
C007993,NURALI MAGOMEDOV,1967-09-13,M,ru,,0.0,BLA,,SPA,0,interpol-red-2022-55239
C007994,ASLAN RAZZAQ,1982-12-26,M,in,,0.0,,,ENG,0,NK-EyspSzxQTSrQAbFTzapHc9
C007995,JOSE SOSA,1984-01-12,M,ru,1.78,,,BROL,HIN,0,interpol-red-2013-26078
C007996,LAVDIM CHAVEZ,1966-11-19,M,br,1.78,0.0,,,HIN,0,interpol-red-2010-42449
C007997,ALBINA SAMUSHIA,1993-03-31,M,ru,1.73,0.0,OTHD,,RUS,0,interpol-red-2017-273095
C007998,DINISLAM ABDULMUTALIBOVA,1980-06-15,F,ru,1.7,,,OTHD,,0,interpol-red-2017-205189
C007999,JORGE KHABAEV,1989-10-01,M,pk,1.65,68.0,BLA,BLA,RUS,0,interpol-red-2017-135883
C008000,AZAMAT CHURAEVA,1982-09-19,M,bo,1.75,63.5,,,RUS,0,interpol-red-2013-43963
C008001,EWDIN ROBERTO GONZALES ORTEGA,1984-04-12,M,gt,1.6714774018988037,,BLA,BLA,SPA,1,interpol-red-2025-81653
C008002,MOHAMED QUINTELA,1979-06-25,M,sv,1.76,,,,RUS,0,interpol-red-2018-994
C008003,RAVZAT TANGIEV,1976-05-19,F,tr,,0.0,BLA,,RUS,0,interpol-red-2014-5471
C008004,CESAR ZAKHIDOV,1999-08-04,M,,,0.0,BLA,BROD,PAN,0,Q22050407
C008005,AIRAT NIKOLOV,1990-05-11,F,ru,1.85,72.0,,,RUS,0,interpol-red-2016-54156
C008006,ZARINA COLLIN,1994-02-28,M,ru,,0.0,BLA,,UZB,0,interpol-red-2018-56855
C008007,RADIK RECABARREN,1968-12-24,M,tm,,0.0,,OTHD,CHE,0,interpol-red-2015-83509
C008008,EDEN POCASANGRE,1990-04-05,M,ru,,0.0,BLA,BROD,RUS,0,interpol-red-2012-307783
C008009,KHUMOYUN LI,1995-10-23,M,us,,62.0,BLA,BLA,PER,0,interpol-red-2020-57074
C008010,MARIA ALI,1981-10-16,M,uy,,0.0,OTHD,,VIE,0,interpol-red-2010-39183
C008011,ISLAM SAVVIDI,1982-03-26,M,ru,,65.0,,,ENG,0,NK-ef3qBctaGoM46GfwbEJqtt
C008012,VSEVOLOD SAKIEV,1978-03-18,M,az,1.67,0.0,,,KAS,0,interpol-red-2017-162157
C008013,LEYLA VU,1960-02-14,M,sv,,0.0,BLA,OTHD,LEZ,0,interpol-red-2010-21254
C008014,PATRYK DARIUSZ SIIBNSKI,1991-10-06,M,pl,1.7990668996426447,,BLA,BRO,POL,1,interpol-red-2024-14818
C008015,MUSAIB EGIEV,1991-06-19,F,ru,1.85,,BLA,BLU,RUS,0,interpol-red-2021-41376
C008016,JOSE AKBULATOV,1943-01-19,M,co,1.73,0.0,,,RUS,0,interpol-red-2016-62698
C008017,ZELIMKHAN HAREL,1977-03-14,M,ru,1.7,0.0,BLA,,SPA,0,interpol-red-2021-11671
C008018,SALMAN MEJIA,1952-05-05,M,ru,1.75,,WHI,,RUS,0,interpol-red-2019-42624
C008019,TERENCIO CID,1992-12-20,M,ca,,0.0,,BRO,RUS,0,interpol-red-2018-45613
C008020,DAVID DZHANDAROV,1991-06-08,M,in,,0.0,,,,0,interpol-red-2019-31303
C008021,VAKHIT YUSUPOV,1969-11-05,M,ru,,81.0,BLA,BRO,SPA,0,interpol-red-2006-18105
C008022,YONATAN ASHURBEKOV,1990-11-21,M,ec,,0.0,BRO,,ENG,0,interpol-red-2018-51685
C008023,MAGOMED KABLAN,1984-04-21,M,pt,1.67,0.0,,BROH,SPA,0,interpol-red-2005-39355
C008024,JAIRO MUSAEV,1988-12-12,M,ru,1.75,0.0,OTHD,,SPA,0,interpol-red-2016-63101
C008025,JEREMIAS HAQUE,1957-03-08,M,ge,,0.0,BLA,BROD,RUS,0,interpol-red-2020-61435
C008026,ESDRAS MOTSA,1984-01-14,M,pk,,0.0,,,SPA,0,NK-b9M4DmRncHwRJpYLWkYu9W
C008027,MAGOMED BEAUTRAIT,1989-05-21,M,ru,1.73,0.0,,,ENG,0,interpol-red-2017-281765
C008028,VASILY RODAS,1965-07-15,M,us,1.75,0.0,BLA,BROH,RUS,0,interpol-red-2013-12056
C008029,ANDREI MALCOLM,1984-01-01,M,ru,1.73,,BLA,,SPA,0,interpol-red-2011-20299
C008030,IBRAR VALEEV,1990-04-29,M,ru,1.65,0.0,,BRO,RUS,0,interpol-red-2018-55160
C008031,DANTE ADROVIC,1977-12-13,M,ru,,0.0,OTHD,GRY,RUS,0,NK-CemtjoF34ex42rneBH8BXR
C008032,ALEXANDER DAWOOD,1982-07-28,M,ba,,0.0,,BROH,RUS,0,interpol-red-2014-3074
C008033,ABBAS KHINABIEV,1992-10-19,M,tj,1.75,0.0,,,CHE,0,interpol-red-2017-7315
C008034,MUSTAFA BAGHDAVADZE,1991-12-25,F,ve,,,,,SPA,0,interpol-red-2017-134486
C008035,ROSIRENE OMAROV,1973-08-13,M,ru,,0.0,,,SPA,0,interpol-red-2000-28396
C008036,MADINA NABIEV,1969-11-23,M,ru,1.7,0.0,,,,0,interpol-red-2020-4428
C008037,SHAMKHAN ASALYA,1983-07-16,M,in,1.75,50.0,BLA,BRO,LEZ,0,interpol-red-2012-313014
C008038,MOHAMED OCHOA,1972-08-02,M,ru,,0.0,,,SPA,0,interpol-red-2019-56957
C008039,MANUEL IBAÑEZ,1965-05-05,M,in,1.7,82.0,,,NEP,0,interpol-red-2012-342716
C008040,TAKHMIRAZ SADINOVA,1994-08-11,M,in,1.7,,BLA,BLA,ENG,0,interpol-red-2010-40870
C008041,UMED GALLARDO,1960-03-28,M,in,,0.0,BLA,,ALB,0,interpol-red-2018-87750
C008042,IMRAN BAZAEV,1967-04-01,F,ru,1.65,50.0,OTHD,,SPA,0,interpol-red-2018-44670
C008043,ELENA MORAN,1991-11-05,M,ar,,0.0,BLA,,SPA,0,interpol-red-2017-191943
C008044,SERGEI KHUNAEV,1993-10-26,M,ru,,0.0,,BLA,RUS,0,interpol-red-2015-24043
C008045,XUNBIAO REID,1969-04-04,M,ru,,0.0,,BROD,SPA,0,interpol-red-2017-165195
C008046,MAGOMEDRASUL AYBUEV,1964-12-01,M,tj,,80.0,BLA,,RUS,0,NK-gn3J2pPXP9C4FpqSbVy8fq
C008047,SEINEL DAUTOV,1986-09-25,M,bd,,,BLA,BLU,SPA,0,interpol-red-2017-288177
C008048,PATRYK YAMBUSHEV,1981-01-27,M,ru,,0.0,,BROH,SPA,0,interpol-red-2015-85540
C008049,ZARGAN OSORIO,1990-11-29,F,ru,1.6,0.0,OTHD,,,0,interpol-red-2019-100313
C008050,FANIS OMARI,1979-06-25,M,br,,60.0,,,RUS,0,interpol-red-2020-54909
C008051,MIGUEL TAMBIEV,1972-01-30,M,ru,1.65,0.0,BLA,OTHD,LEZ,0,interpol-red-2017-188726
C008052,MIKHAIL OSORIO,1952-01-10,M,ru,,95.0,OTHD,,SPA,0,interpol-red-2017-284093
C008053,KAREL CURCEA,1989-05-29,M,ru,1.88,0.0,BLA,BROH,RUS,0,interpol-red-2019-21600
C008054,MOHAMED ABUBAKAROV,1992-11-05,M,nl,1.7,0.0,YELB,,,0,interpol-red-2015-35355
C008055,FRANCISCO IQBAL,1989-07-26,M,ru,1.75,68.0,,BROD,RUS,0,interpol-red-2016-67673
C008056,AILTON BRYNJARSSON,1973-03-23,M,ru,1.83,,OTHD,,,0,interpol-red-2015-74088
C008057,OTHMANE ZUBAIROV,1993-06-18,M,ru,1.6,68.0,HAIB,,SPA,0,interpol-red-2017-200647
C008058,ALI OSMAEV,,M,ru,,82.0,,BROH,RUS,0,interpol-red-2016-34791
C008059,IVAN DYUGUSHEV,1965-01-01,M,jm,,0.0,HAIB,,,0,interpol-red-2018-81392
C008060,AMINAT WOLT,1992-08-04,F,ru,,0.0,BRO,BROD,RUS,0,interpol-red-2017-282997
C008061,AZAMAT AKHMADOV,1994-08-21,M,ru,,0.0,BRO,BLA,RUS,0,interpol-red-2011-64231
C008062,LULIU JORDAN,1984-07-11,M,py,,64.0,,,,0,interpol-red-2021-51736
C008063,VICTOR KHABIBOVA,1998-07-19,M,ru,1.68,0.0,,BLA,,0,interpol-red-2016-34573
C008064,WILSON IUKHNOVETS,1974-04-25,M,ru,,64.0,,,ENG,0,interpol-red-2009-10882
C008065,KURBAN KHOCHOEVA,1977-07-04,F,ru,,,BRO,OTHL,RUS,0,interpol-red-2017-170275
C008066,BRYAN ALCANTARA,1988-09-09,M,bg,,80.0,,,SPA,0,NK-PnSJ3RMYGnhekgNBWnumCi
C008067,SARBELIO CHADAEV,1977-12-05,M,ru,1.8,60.0,OTHD,BRO,HIN,0,interpol-red-2023-39945
C008068,JOSE GUILLEN,1986-12-15,M,vn,,0.0,BLA,,RUM,0,interpol-red-2017-170142
C008069,BRYAN KHAMKHOEVA,1973-07-31,M,ru,1.6,,BLA,,RUS,0,interpol-red-1997-2143
C008070,VAN GASANOV,1973-06-29,M,ua,,0.0,OTHD,,TGL,0,interpol-red-2025-77513
C008071,SALIM DOAL,1966-01-10,M,in,,0.0,BLA,BLA,HIN,1,interpol-red-2024-15144
C008072,FELIX CHEREPANOV,1993-12-02,M,ru,,108.0,OTHD,,SPA,0,interpol-red-2020-23364
C008073,ARTUR BAINS,1997-09-07,M,ru,1.68,0.0,,,RUS,0,interpol-red-2018-3952
C008074,JULIO GARCIA,1988-05-04,M,in,,0.0,BRO,,TUR,0,interpol-red-2018-35588
C008075,TOMASZ HAMAHA,1968-12-24,F,ni,1.62,0.0,BLA,,OSS,0,interpol-red-2019-129077
C008076,KHAVA ADAM,1985-10-30,M,bd,1.8,0.0,,,KUM,0,NK-fp5uTgvT5oCn4P3fKLcuci
C008077,ISLAM SHAKHBANOV,1959-05-10,M,br,1.7,0.0,BLA,BROH,RUS,0,interpol-red-2017-166810
C008078,ZAHID VU,1984-03-19,M,ru,,0.0,,BLA,SPA,0,interpol-red-2017-188913
C008079,ALI VENTURA,1993-01-11,M,pk,1.73,0.0,OTHD,BRO,UZB,0,interpol-red-2018-44572
C008080,GERMAN MANZANARES,1989-03-12,M,ru,,0.0,OTHD,,RUS,0,interpol-red-2023-67426
C008081,MAGOMED ZIUZIUKOV,1996-11-14,M,ru,1.65,,,,RUS,0,interpol-red-2019-98243
C008082,SONG PORCEL,1955-08-27,M,my,,0.0,OTHD,,RUS,0,interpol-red-2017-175581
C008083,NAIDA BALABEKOV,1988-11-29,M,md,,,,OTHD,SPA,0,interpol-red-2016-48897
C008084,MARTIN MANAFOV,1979-01-15,M,ru,1.7,0.0,,,SPA,0,interpol-red-2020-50719
C008085,AKHMEDALI ILYASOVA,1975-12-07,M,az,,0.0,OTHD,BROD,RUS,0,interpol-red-2016-91659
C008086,JAIRO CRUZ,1990-02-10,M,kg,1.77,0.0,BRO,,RUS,0,interpol-red-2020-13472
C008087,MARCO MENDEZ,1987-04-18,M,ru,,64.0,,BROH,RUS,0,interpol-red-2020-7071
C008088,HERBERT SULIMENKO,1999-07-30,M,us,,,BLA,OTHD,RUS,0,interpol-red-2016-70027
C008089,MUKHTAR GADADOV,1977-03-14,M,ru,,0.0,,BRO,SPA,0,interpol-red-2016-77887
C008090,EFRAIN ABDURAKOV,1973-02-04,M,in,,65.0,,OTHD,RUS,0,interpol-red-2020-81025
C008091,THI ALIEV,1962-10-25,M,ni,1.58,0.0,BLA,,RUS,0,interpol-red-2007-47728
C008092,MURAD GROESSINGER,1980-05-04,M,ru,1.65,0.0,,BROH,RUS,0,interpol-red-2017-188591
C008093,AKHMED GASANOV,1961-02-08,M,ru,,78.5,GRY,BRO,RUS,0,interpol-red-2021-26916
C008094,MARIUSZ MARDANOV,1979-04-15,F,az,,60.0,BLA,,RUS,0,interpol-red-2018-9755
C008095,JOAQUIN ALIEV,1945-05-01,M,in,1.8,0.0,,,,0,interpol-red-2018-98153
C008096,ADAM TASA,1940-11-05,F,pk,1.63,0.0,,BLA,TAT,0,interpol-red-2017-8241
C008097,PATIT VOJVODIC,1985-10-09,M,hr,1.77,53.0,BLA,,RUS,0,interpol-red-2010-102
C008098,RAMESH JUAREZ,1978-05-17,M,ru,1.62,0.0,,BLA,RUS,0,interpol-red-2020-62939
C008099,MUSA ABDULAZIMOVA,1985-10-09,M,ru,1.78,0.0,,,CHE,0,interpol-red-2021-48604
C008100,GERMAN SULEIMANOV,1960-11-19,M,ru,1.78,,,,HRV,0,interpol-red-2016-38306
C008101,DZHUMBER CHUBINIDZE,1988-06-11,M,ru,,0.0,,,TUR,0,interpol-red-2001-16822
C008102,GIOVANNI MARTINEZ,1986-09-05,M,in,1.7,0.0,,BROH,LEZ,0,interpol-red-2015-65117
C008103,HARMEET BONILLA,1990-08-17,M,tj,1.7,0.0,,BROH,RUS,0,interpol-red-2021-68118
C008104,PEDRO ALISULTANOV,1988-11-19,M,ge,,,,BLA,ENG,0,interpol-red-1997-2143
C008105,CHANG EDELGIRIEV,1977-07-24,M,sv,1.69,0.0,OTHD,BRO,RUS,0,interpol-red-2017-16355
C008106,MAGOMEDEMIN NAZAROV,1978-12-25,M,ar,,0.0,,,RUS,0,interpol-red-2010-21075
C008107,FAISAL ASMAEV,1989-08-30,M,pk,,0.0,,,LEZ,0,interpol-red-2012-11227
C008108,ISMOIL ABBAS,1976-04-16,F,ca,1.75,,BLA,,KIN,0,interpol-red-2013-12965
C008109,ASLAMBEK OSTAPCHENKO,1985-10-08,M,ar,,0.0,BRO,BLA,RUS,0,interpol-red-2006-29019
C008110,KHADISLAM FRESSONI,1986-04-17,M,in,1.75,77.0,BROF,,SPA,0,interpol-red-2018-76131
C008111,PAVEL ALIBEKOVA,1993-06-19,M,ru,,54.0,BRO,,RUS,0,interpol-red-2009-24461
C008112,RUSLAN TAMADAEVA,1987-04-11,M,ru,1.75,,OTHD,BLA,CHE,0,interpol-red-2016-63915
C008113,COL. OMAR,1976-09-10,M,ru,1.63,67.0,,BRO,RUS,0,interpol-red-2016-44624
C008114,WALTER GURYANOV,1950-03-13,M,gt,,0.0,,BROH,RUS,0,interpol-red-2012-335535
C008115,ASLANBEK SHARAFETDINOV,1988-07-31,F,ru,,0.0,OTHD,,RUS,0,interpol-red-2018-34444
