client_id,full_name,date_of_birth,gender,nationality_code,height_cm,weight_kg,hair_color,eye_color,spoken_languages,match_label,matched_sanction_id
C007261,ISLAM ALFONZO,1975-03-25,M,ru,1.74,,BLA,OTHD,CHE,0,
C007262,ALEKSANDRE ING,1984-06-01,M,ru,,0.0,BLA,BLA,KIR,0,
C007263,RIZWAN BABAEVA,1997-07-11,M,ru,1.8,70.0,nan,nan,nan,0,
C007264,SHIRVAN MENA,1983-05-29,M,in,1.75,54.0,nan,BLA,nan,0,
C007265,TURPAL-ALI CARRILLO,1981-12-03,F,ru,1.75,0.0,nan,BLA,ARA,0,
C007266,RICARDO PISCIONE,1993-07-19,M,ru,1.7,0.0,BROF,nan,RUS,0,
C007267,AIZA ESCOTO,1970-11-08,M,uz,,,nan,GRY,CZE,0,
C007268,KALIN VIERA,1956-07-06,M,nan,1.75,68.0,nan,nan,TUR,0,
C007269,BEGLARI NASIBOV,1962-09-25,M,ni,,55.0,BRO,nan,RUS,0,
C007270,MARZHANAT COUSTE,1980-08-15,M,ba,1.56,,BLA,nan,VIE,0,
C007271,JOSE DUARTE,1963-05-04,F,ua,1.75,,BLA,BROD,RUS,0,
C007272,JOSE NEUSTROEV,1996-01-25,M,sv,,0.0,nan,BRO,URD,0,
C007273,VICTOR KHAIKHAROEVA,1990-06-08,F,gt,,0.0,OTHD,nan,RUS,0,
C007274,HOANG PATEL,1979-01-15,M,us,1.73,0.0,nan,nan,RUS,0,
C007275,JOSE SALAEV,nan,M,ru,,,BLA,BLA,ENG,0,
C007276,VAKHID SHARIPOV,1981-09-15,F,ru,1.76,0.0,nan,nan,LEZ,0,
C007277,KHARIYAT O,1982-07-02,M,pk,1.8,0.0,nan,BLU,BUL,0,
C007278,BARJINDER DEMIRKIRAN,1972-01-29,M,ge,,,BLA,nan,HIN,0,
C007279,NISHAN SEDRIK,1985-10-02,M,cf,1.7,0.0,BLA,BRO,SPA,0,
C007280,HUASCAR ASKEROV,1973-07-22,M,us,1.73,0.0,OTHD,BLA,nan,0,
C007281,MARAT SINGH,1973-12-02,F,ir,,0.0,nan,BROD,HIN,0,
C007282,GAIRBEG ATHAR,1955-03-28,M,ru,,,BRO,BROL,ARA,0,
C007283,RADOS SAFAROV,1971-09-20,F,ru,1.63,0.0,BROF,BLA,CHE,0,
C007284,MAGOMED ADAMOV,1978-08-07,M,az,1.8,0.0,nan,nan,SPA,0,
C007285,EMMA JURADO,1991-04-11,M,kz,1.7,,OTHD,nan,SPA,0,
C007286,DZHABRAIL TABORDA,1984-02-24,M,ru,1.75,0.0,nan,nan,PAN,0,
C007287,HENRRY LARA,1989-03-04,M,bz,,0.0,BLA,nan,ENG,0,
C007288,MEHDI EBRAHIMIESHRATABADI,1981-06-16,M,ir,,0.0,,,ARA,1,interpol-red-2019-48344
C007289,CARLOS AGUILAR,1984-02-05,F,do,,47.0,BROF,nan,RUS,0,
C007290,THI SATUEV,1989-11-07,M,in,,0.0,nan,nan,SPA,0,
C007291,VLADIMIR GABIBOV,1980-12-16,M,ru,1.7,,BLA,BLA,CHE,0,
C007292,CARLOS OWIHAN,1998-07-22,M,ru,1.73,,BLA,BROH,SPA,0,
C007293,MALIK PATEL,1986-01-05,M,sv,1.6,85.0,BLA,nan,ENG,0,
C007294,FABIO MELENDEZ,1987-03-05,M,ru,,70.0,nan,nan,RUS,0,
C007295,REDZHEP APOSTOLIUC,1990-04-03,M,pt,,0.0,nan,nan,RUS,0,
C007296,ABRIIAT SALI,1973-03-05,M,bd,,0.0,nan,BLA,RUS,0,
C007297,RUSLAN ALIMIRZOEVA,1995-11-10,M,ru,,90.0,nan,nan,RUS,0,
C007298,RONALDO BLANCO,1968-01-01,M,ru,1.73,0.0,nan,BROH,LEZ,0,
C007299,ABDULBOSID DZHURABAEV,1984-06-07,M,ru,1.84,80.0,nan,nan,SPA,0,
C007300,HARBANS ALYPKACHEVA,1990-11-07,F,ru,1.74,0.0,BLA,nan,RUS,0,
C007301,NORMANN KUMAR,1992-12-15,M,kz,1.78,,BLA,nan,RUS,0,
C007302,RAFIQUL SADINOVA,1985-06-12,M,ru,,0.0,nan,nan,RUS,0,
C007303,SABYRZHAN MAKAEV,1994-12-27,F,ru,1.88,73.0,nan,BRO,RUS,0,
C007304,MARLON ABDULLAH,1984-10-02,M,vn,1.78,,nan,nan,RUS,0,
C007305,ALBERTO FERNÁNDEZ,1975-01-22,M,sv,,0.0,OTHD,nan,POR,0,
C007306,MARÍA OSMANOVA,1979-06-25,M,ru,,0.0,nan,nan,SPA,0,
C007307,BRUNO CABRAL DE AMARAL,1981-05-31,M,br,,,,,POR,1,interpol-red-2025-81361
C007308,MILTON PHAM,1979-12-16,M,sr,1.7,0.0,BRO,GRE,RUS,0,
C007309,GULMIRA SALIKHOVA,1994-02-15,M,ru,1.65,,nan,BROL,nan,0,
C007310,YANA FENG,1990-05-17,M,ru,1.71,0.0,BLA,nan,SPA,0,
C007311,MADINA AMAEV,1959-10-28,M,pk,,0.0,nan,nan,KAN,0,
C007312,MALCOM MYERS,1993-10-13,M,bz,,,BLA,BLA,ENG,1,interpol-red-2024-51120
C007313,EMIN CONSTANTIN,1994-07-25,M,ru,,0.0,BLA,BLA,SPA,0,
C007314,KHAFIZ TANGIEV,1984-03-09,M,ru,,0.0,OTHD,BRO,RUS,0,
C007315,JOSE TAIMASOV,1972-10-09,F,ua,1.72,0.0,nan,nan,ARA,0,
C007316,GEORGIY AKHMETSHINA,1991-11-20,M,ru,1.75,0.0,BLA,nan,BEN,0,
C007317,FARRUKHZOD CRUZ,1987-08-15,M,pk,1.82,0.0,nan,nan,SPA,0,
C007318,MUBEEN GUARCHAJ,1967-06-29,M,in,1.75,,nan,nan,RUS,0,
C007319,YONATHAN AZDULAEV,1995-07-24,M,sv,,,OTHD,BRO,HIN,0,
C007320,WILSON MAGOMEDOVA,1997-10-13,F,ru,1.74,0.0,OTHD,GRE,nan,0,
C007321,SERAPIO HAMZA,nan,M,ar,1.55,,nan,nan,nan,0,
C007322,KEMAR ABDURAKHMANOV,1982-10-14,M,ru,1.9,60.0,BLA,nan,RUS,0,
C007323,BOJIDAR MEDINA,1994-01-19,M,me,,0.0,nan,nan,RUS,0,
C007324,RAUL PERDOMO,1971-05-03,M,ma,,0.0,nan,nan,TEL,0,
C007325,KALA GARIEV,1987-11-07,M,tj,1.7,0.0,nan,OTHD,RUS,0,
C007326,JOSE KHAMDAMOV,1992-09-12,M,gt,1.83,0.0,BLA,BLU,SPA,0,
C007327,RASIM SOE,1992-02-01,M,in,1.68,0.0,OTHD,nan,POR,0,
C007328,JOSE TANGIEV,1998-07-26,M,sv,1.7,0.0,nan,nan,SPA,0,
C007329,PATIMAT GADZHIEV,1950-01-03,M,tr,,95.0,BROF,nan,AZE,0,
C007330,ESWIN DELEKOV,1986-09-27,M,py,1.6,0.0,OTHD,nan,BEN,0,
C007331,ALAUDI DOBRININ,1967-07-29,M,ru,,0.0,nan,nan,RUM,0,
C007332,NAURBEG MAKHMUDOV,1997-11-29,F,ru,,0.0,BLA,nan,PAN,0,
C007333,EDMILSON SULEIMANOV,1962-12-17,F,ru,1.75,0.0,OTHD,nan,ENG,0,
C007334,CELSO ALBAKOV,1991-06-19,M,ru,1.75,0.0,nan,GRY,nan,0,
C007335,ELENA RODRIGUEZ,1986-05-23,M,ru,1.75,85.0,nan,nan,SPA,0,
C007336,HUNG ABDULAEV,1991-11-12,M,ru,,0.0,nan,nan,RUS,0,
C007337,AISHAT ROVIRA,1989-03-20,M,sv,,85.0,nan,nan,URD,0,
C007338,LLOYD HURTADO,1972-05-02,M,sv,,70.0,nan,nan,TUR,0,
C007339,NURADIL MIA,1970-11-16,M,ru,,0.0,nan,nan,nan,0,
C007340,SHAHID MENJIVAR,1989-04-07,M,in,1.73,0.0,nan,nan,KIN,0,
C007341,ARSEN BHUTHAM,1989-02-23,M,pk,1.8,,BRO,nan,ENG,0,
C007342,MD. TANGIEV,1995-02-11,F,ru,,0.0,BLA,BLA,RUS,0,
C007343,KYAMRAN KARIEV,1985-02-09,M,ru,,,BLA,nan,PAN,0,
C007344,MOKHTAR SARAKIEV,1974-01-01,M,vn,,0.0,nan,nan,ENG,0,
C007345,MIKHAIL BURRELI,1989-12-23,M,sv,1.7,0.0,nan,nan,RUS,0,
C007346,GADZHIMURAD RAKHMONOV,1961-10-20,M,ru,,,BLA,BROH,nan,0,
C007347,SOMPOL ELIZARIANTS,1969-08-07,M,ru,,0.0,BRO,BLA,KIR,0,
C007348,NUGZAR DEO,1983-12-19,F,vn,,68.0,nan,nan,RUM,0,
C007349,FAYAZ ASEIKHANOVA,1992-06-04,M,au,1.78,58.5,nan,OTHD,LEZ,0,
C007350,ROBERT PETROSYAN,1979-08-22,F,gt,1.65,0.0,nan,OTHD,RUS,0,
C007351,SULTAN WANG,1965-03-10,M,sv,,65.0,BROF,nan,KIR,0,
C007352,RAVI AKUEV,1981-04-03,M,lk,1.75,70.0,BLA,nan,ENG,0,
C007353,MOSHE SELMURZAEV,1985-08-28,M,ru,,0.0,BLA,nan,SPA,0,
C007354,FATIMA DRUTA,1993-03-28,M,pe,1.65,0.0,BLA,nan,RUS,0,
C007355,NIURDZHAN SANTOS,1990-12-27,M,sv,1.73,75.0,OTHD,BLA,ENG,0,
C007356,JOSE SHEFIEV,1979-12-31,F,al,1.82,0.0,OTHD,nan,RUS,0,
C007357,ZURIANA SANTOS,1986-01-16,F,au,,72.0,nan,BROH,ENG,0,
C007358,PAMELA MASIEV,1986-05-02,M,in,1.65,0.0,nan,nan,RUS,0,
C007359,GERSON GARCIA,1956-07-01,M,ru,1.73,82.0,OTHD,nan,RUS,0,
C007360,LARS YANAKOV,1952-05-05,M,md,,0.0,OTHD,nan,SPA,0,
C007361,YAXLY JIN,1985-05-23,M,az,1.75,0.0,BLA,BRO,nan,0,
C007362,JOHN YARMAGOMEDOV,1968-06-02,M,sv,1.7,,nan,nan,RUS,0,
C007363,SHARIPAT CHEN,1995-05-15,M,ru,,0.0,nan,BROH,TGL,0,
C007364,IZET KERIMOVA,1994-10-12,M,sz,,90.5,BLA,OTHD,RUS,0,
C007365,ISMAIL NUÑEZ,1964-07-05,M,ru,,0.0,BLA,BRO,nan,0,
C007366,DZHABRAIL SURGAEV,1980-01-01,M,pk,1.74,100.0,nan,BLU,ENG,0,
C007367,RUBEN PAIVA,1980-11-13,M,is,1.76,,GRY,BROH,SPA,0,
C007368,MOHAMED KALAEV,1987-10-16,M,bd,,0.0,nan,nan,CHE,0,
C007369,HENRY SALAMA,1991-08-26,M,sv,,0.0,GRY,nan,LEZ,0,
C007370,BEKHRUZ DIJKSTEEL,1982-11-24,M,ru,1.77,0.0,GRYG,BROH,PUS,0,
C007371,PANAYIOTIS NETZATI,1975-09-11,M,cy,1.8,,BLA,,TUR,1,interpol-red-2007-47728
C007372,JOSE APOSTOLIUC,nan,M,bd,1.77,,BLA,BLA,RUS,0,
C007373,FABIO CABEZA,1985-07-11,F,ar,,0.0,GRY,BLA,ENG,0,
C007374,GRACE ORTEGA,1977-10-15,M,ru,1.8,0.0,BLA,nan,RUS,0,
C007375,JOHN KHIZRIEV,nan,M,pk,1.65,0.0,nan,BROL,RUS,0,
C007376,GIOVANNI ANDERSON,1960-03-28,M,ru,1.6,70.0,nan,nan,RUS,0,
C007377,HENRI MARTINEZ,1983-12-16,F,ru,,0.0,OTHD,GRE,ARA,0,
C007378,OSMAN GAZZAEV,1989-07-05,M,ru,,60.0,BLA,BLA,KIR,0,
C007379,TANUS DOS SANTOS,1991-01-08,M,br,,,,,POR,1,interpol-red-2018-50445
C007380,JORGE SAMAYOA,1988-09-04,M,ru,1.78,0.0,BLA,nan,RUS,0,
C007381,KASHIF SALI,1994-05-15,M,ru,1.7,84.0,nan,BRO,RUS,0,
C007382,JURGEN ASLANOV,1987-11-18,M,ru,1.75,0.0,BLA,BRO,MKH,0,
C007383,IVAN MUZHEKHOEV,1988-01-04,F,in,,80.0,BLA,GRY,RUS,0,
C007384,GIULMIRA ROMEO,1980-07-12,M,ru,,,OTHD,nan,RUS,0,
C007385,SOFIA MAMEDOV,1985-08-28,M,in,,0.0,nan,BRO,RUS,0,
C007386,HERBERT MANKIEVA,1987-09-15,M,ge,1.63,0.0,OTHD,nan,RUS,0,
C007387,TAGAZHUDIN CHHEENA,nan,M,ru,,82.0,nan,OTHD,nan,0,
C007388,ALEKSEI PULGAR,1991-02-13,M,ru,1.6,,OTHD,nan,nan,0,
C007389,SHAHID MASOOD,1966-05-17,M,ru,,0.0,BLA,nan,RUS,0,
C007390,AISHAT ROSALES,1974-11-11,M,az,1.7,0.0,BLA,BROH,SPA,0,
C007391,ROSENDO SAMIEV,1987-05-08,M,ru,1.65,0.0,nan,GRE,POR,0,
C007392,IBRAGIM GAZDIEV,1972-07-17,M,ru,1.5,0.0,BLA,nan,ENG,0,
C007393,MOHD AVCHAEV,1990-02-17,F,fr,1.7,,nan,BROH,nan,0,
C007394,RASSOUL BISHOP,1977-11-13,M,sv,1.88,0.0,nan,nan,URD,0,
C007395,RASHID MOHAMMED,1976-05-23,M,ru,,75.0,BLA,nan,FRE,0,
C007396,AMRIK BOLOTASHVILI,1983-02-08,M,pk,,0.0,nan,nan,SPA,0,
C007397,NELSON GAZIMAGOMEDOV,1982-03-02,M,ru,,0.0,BLA,nan,ENG,0,
C007398,MAGOMED PERDOMO,1992-07-13,M,np,1.8,0.0,OTHD,BLA,RUS,0,
C007399,FEIZUL IDRISOV,1937-01-26,M,ru,1.8,77.0,BROF,BLA,ENG,0,
C007400,JAYSUKH NELSON,1969-07-28,M,ru,,70.0,OTHD,nan,ARA,0,
C007401,ALISHER BRUNATTO,1987-06-29,M,sv,1.7,90.0,GRY,nan,CHE,0,
C007402,ANDZHELA VENTURA,1989-05-24,M,rs,,88.5,BLA,nan,RUS,0,
C007403,KUN-JUNG YUSUPOV,1988-11-11,M,se,1.72,0.0,BLA,GRY,MOL,0,
C007404,PLAMEN CHAVEZ,1954-03-09,M,pk,1.8,0.0,nan,BROH,GEO,0,
C007405,MUHAMMAD CALIVAR,1979-06-25,F,ru,1.7,0.0,nan,nan,SPA,0,
C007406,MALIKA BIIMURZAEV,1988-04-01,M,sv,1.52,0.0,nan,nan,RUS,0,
C007407,SIVARAJAH NAMAZAY,1983-08-12,M,ru,,0.0,nan,nan,RUS,0,
C007408,GEORGI CZAJA,1973-11-01,M,ru,,52.0,nan,BRO,RUS,0,
C007409,JOSE SULEIMANOV,1979-05-11,M,sv,,0.0,BLA,nan,SPA,0,
C007410,RABIE LIU,1992-07-17,M,ru,1.8,0.0,nan,BLA,CHE,0,
C007411,JASON ISACH,nan,M,bo,1.67,0.0,BLA,BRO,SPA,0,
C007412,VAZGEN GARWEG,1969-09-11,M,ru,1.7,0.0,BLA,nan,RUS,0,
C007413,SAYED ULLAH,1984-12-14,M,id,1.83,0.0,nan,nan,RUS,0,
C007414,TAO TAIMAZOV,1982-05-24,M,sv,1.67,,OTHD,nan,RUM,0,
C007415,RAFIS SATUEV,1984-02-24,M,ru,1.75,0.0,OTHD,nan,JPN,0,
C007416,MURAD EPENDIEV,1985-09-29,M,az,1.73,74.0,BLA,GRE,RUS,0,
C007417,AIUB TAIGIMOV,1987-07-13,M,ru,1.75,,BLA,nan,ENG,0,
C007418,ABDURRAHMAN ASELDEROV,1973-01-31,F,ru,1.55,0.0,nan,nan,CHE,0,
C007419,RUSLAN LINARES,1960-05-16,M,ru,,0.0,BLA,BLA,CHI,0,
C007420,RUBEN ERNST,1997-03-24,M,ru,,0.0,nan,BLA,ENG,0,
C007421,NUGZAR PARRILLA,1973-10-09,M,ru,1.6,0.0,nan,nan,SPA,0,
C007422,ANGEL JOSE DAVID FRESSONI,1979-01-24,M,ar,,,,,SPA,1,interpol-red-2017-2262
C007423,RIZVAN GEZALOVA,1986-07-21,M,sv,1.73,,nan,nan,nan,0,
C007424,VALENTINA LEMUS,1994-07-08,M,ru,1.68,0.0,nan,BROH,RUS,0,
C007425,JORGE HACHHAN,1955-12-26,M,ni,,,BLA,nan,RUS,0,
C007426,ARUN GUDZHAEVA,1989-09-08,M,in,,,nan,BRO,RUS,0,
C007427,IMRAN BELKHOROEV,1988-09-13,M,pk,,0.0,BLA,BLA,RUS,0,
C007428,CHINGIZ KIM,1986-11-20,M,us,1.68,,nan,nan,ARA,0,
C007429,ELVIRA BAINS,1991-06-02,M,co,,0.0,nan,OTHD,RUS,0,
C007430,WASEEM GARAY,1977-05-04,M,so,,,OTHD,nan,RUS,0,
C007431,KHAVAZHDI AKHOBEKOV,1973-07-22,M,ru,,60.0,OTHD,nan,ENG,0,
C007432,MAURICIO HESKJAER,1984-02-24,F,ni,1.7,0.0,nan,nan,RUS,0,
C007433,AMER UZDENOV,1995-04-02,M,ru,,90.0,nan,nan,RUS,0,
C007434,JUAN ABAKAROVA,1989-12-18,M,ru,1.89,0.0,BLA,BROH,RUS,0,
C007435,KAMIL FOSTER,1991-08-18,M,pk,1.86,57.0,BLA,BRO,BEN,0,
C007436,VILI ELDIEV,1985-05-12,M,pk,1.7,0.0,nan,BLA,SPA,0,
C007437,DAMIR MARTINEZ,1978-08-08,M,br,1.8,0.0,nan,nan,CHE,0,
C007438,SHAHID VELIMETOV,1959-03-15,M,sv,,,nan,BRO,RUS,0,
C007439,ABASYN DAUDOV,1982-09-03,M,ru,,,nan,nan,nan,0,
C007440,MAGOMED KADIROV,1989-07-08,M,ru,,0.0,OTHD,nan,RUS,0,
C007441,SOSLALBEK ALIKHADZHIEV,1989-02-27,M,ru,,60.0,nan,nan,RUS,0,
C007442,ZAURBEK O,1995-08-30,M,ru,1.65,76.0,OTHD,nan,KUM,0,
C007443,SHIKHVALI MAGOMEDOV,1996-09-02,M,ru,,0.0,OTHD,BRO,RUS,0,
C007444,OSCAR BEDUNKEVICIUS,1995-04-19,M,sv,1.75,0.0,BLA,BLA,HIN,0,
C007445,PETIMAT YANGULBAEV,1991-05-23,M,sv,1.71,90.0,BLA,nan,ENG,0,
C007446,MAGOMEDKAMIL MIRMAMEDOVA,1973-03-09,M,ru,,0.0,nan,nan,SWE,0,
C007447,NAILIA GARCIA,1982-02-27,M,sv,,0.0,nan,nan,CHE,0,
C007448,MANUEL FLORES,nan,M,pk,1.55,0.0,BLA,nan,ENG,0,
C007449,MAGOMED-SALAM DEDIMOV,1997-01-27,M,ru,1.7,0.0,OTHD,BLA,SRP,0,
C007450,RASUL LURAKHMAEV,1987-05-21,M,pk,,0.0,BRO,nan,TGK,0,
C007451,ASCENCION FERDOUS,1964-09-02,M,ni,1.68,0.0,BLA,nan,RUS,0,
C007452,UMAR ABDULLAEV,1987-07-26,F,pe,,0.0,nan,nan,nan,0,
C007453,GHASEMI MOTSA,1984-03-29,M,ec,,0.0,nan,nan,RUS,0,
C007454,WALTER GAMEZ,1974-11-25,M,ru,1.75,,nan,nan,ENG,0,
C007455,JOSE MIRÓN,1969-06-23,M,ru,1.75,0.0,BLA,BLA,SPA,0,
C007456,JOHAN DZARAKHOV,1977-10-18,F,ru,,0.0,nan,BRO,RUS,0,
C007457,DOUGLAS GRIMBERG,1970-01-18,F,ru,,68.0,nan,nan,ENG,0,
C007458,NIGORA MUKHAMMAD,1986-01-05,M,ng,,75.0,nan,BLA,RUS,0,
C007459,FREDY TORRES,1998-09-29,M,lv,1.75,,nan,BROH,RUS,0,
C007460,AZIZ CHEN,nan,M,sv,1.68,,nan,BLA,RUS,0,
C007461,ELKHAN ESPINOLA,1986-01-05,M,cu,,0.0,BLA,nan,RUS,0,
C007462,ARSLANBEK KASUMOV,1993-03-22,M,sv,1.75,0.0,nan,nan,SPA,0,
C007463,LUIS ERZIKHANOV,1998-10-25,M,in,,0.0,BRO,nan,ENG,0,
C007464,ZEMFIRA NASHKHO,1989-10-17,M,bd,1.75,60.0,BLA,nan,nan,0,
C007465,MURAD GUSEINOV,1989-11-06,M,in,1.72,0.0,nan,BRO,ARA,0,
C007466,RADIMA GADZHIRAMAZANOV,1987-07-28,F,pk,,,BLA,nan,RUS,0,
C007467,SERHII SOLOPA,1979-07-23,M,ua,,0.0,,,,1,NK-PbqhbEFhB9SX74JrRkTwxz
C007468,AKRAMAN GUZMAN,1947-10-21,M,ru,1.85,0.0,nan,BROL,RUS,0,
C007469,WEI ZEBALLO,1987-03-01,F,am,1.78,0.0,GRY,nan,SPA,0,
C007470,ALEXEY ASUKHANOV,1982-10-12,M,ru,,0.0,nan,BLA,ARA,0,
C007471,TELMAN NEVEROV,1989-12-29,F,ru,,90.0,BLA,BLA,URD,0,
C007472,NISHAN GASAINIEVA,1991-10-06,M,tj,1.7,,nan,nan,RUS,0,
C007473,ALIMAGOMED MUKHAZHIROV,1986-01-27,M,ru,,85.0,BLA,nan,DRA,0,
C007474,YULIAN YASMIN,1956-10-18,M,az,1.83,0.0,nan,BRO,TGK,0,
C007475,MUHAMMAD CASTRO,1983-01-19,F,kz,1.7,0.0,BLA,BLA,RUS,0,
C007476,HERIBERTO SAGANDABEKOVA,nan,M,ru,1.55,0.0,OTHD,BROH,SPA,0,
C007477,ZEYNAB NOVRUZOVA,2000-10-13,F,ru,,0.0,,,LEZ,1,interpol-red-2019-44834
C007478,ADMIR BABAEV,1983-06-09,F,ru,1.78,0.0,BLA,BRO,ARA,0,
C007479,LESLY AKHMEDOV,1992-08-27,M,ve,,85.0,BLA,BLA,MON,0,
C007480,GUSTAVO URBINA,1979-05-12,F,br,,85.0,nan,BRO,SPA,0,
C007481,RIZVAN ZIUZIUKOV,1977-12-26,M,bg,1.7,0.0,nan,nan,ENG,0,
C007482,EDUARDO GANIZHEV,1976-10-06,M,tj,,0.0,nan,nan,RUS,0,
C007483,ALINA ISAEV,1989-07-26,M,tr,1.93,,nan,BRO,RUS,0,
C007484,ELMER KOSORIC,1993-12-26,M,ru,,0.0,BLA,nan,BEN,0,
C007485,LEILA SALIMOV,1990-12-01,M,in,,0.0,OTHD,nan,AZE,0,
C007486,EDGAR SAIDGASANOV,1990-03-08,M,bg,,0.0,OTHD,nan,ARA,0,
C007487,GIAS SHEKHIDOV,1995-01-02,M,ru,,0.0,BLA,nan,nan,0,
C007488,KHASAN ESMURZIEV,1989-11-15,M,ru,,64.0,nan,nan,nan,0,
C007489,KHASAN BOBOSHARIFOVA,1985-07-11,M,ru,,0.0,nan,nan,FRE,0,
C007490,ELNARA UMAROV,1954-08-04,M,lv,,95.0,nan,BLA,ENG,0,
C007491,EDIN MESANOVIC,1986-04-08,M,ru,,0.0,nan,nan,RUS,0,
C007492,ELDER RODRIGUEZ,1977-09-23,M,ru,,0.0,nan,nan,nan,0,
C007493,VILAS SACCO,1990-11-11,M,br,1.7,0.0,nan,nan,HRV,0,
C007494,EMMANUEL MURTAZALIEV,1986-09-05,M,ru,,76.5,BLA,nan,POR,0,
C007495,MOHAMED MAMAKAEVA,1956-03-03,M,kg,,0.0,BLA,BLA,KOR,0,
C007496,DAGMAN LOPEZ,1979-03-15,M,ru,,0.0,BLA,BLA,RUS,0,
C007497,ZELIMKHAN SPELZINI,1973-05-15,M,nl,,0.0,BLA,BLA,LEZ,0,
C007498,MARK KUKA,1991-11-30,M,ru,,,nan,OTHD,nan,0,
C007499,BEJARNI DITTA,1961-04-13,M,uz,1.75,,OTHD,nan,RUS,0,
C007500,SERKAN SHABAZOV,1985-02-01,F,ru,1.77,0.0,nan,nan,RUS,0,
C007501,JOSE POLYAK,1987-05-02,M,lv,,,nan,BRO,RUM,0,
C007502,MD. SIWEK,1987-07-02,F,pk,1.83,59.0,nan,nan,ARA,0,
C007503,TEMIRLAN GRIDNEV,1986-04-19,M,sv,,0.0,nan,nan,RUS,0,
C007504,FAROOQ DZHAVATOV,1989-07-12,M,ua,1.75,0.0,BLA,nan,SPA,0,
C007505,RAMAZAN MELENDEZ,1977-07-04,M,ru,1.7,73.0,BLA,BROH,RUS,0,
C007506,JUANITA BLANDON,1989-10-15,M,jm,,0.0,YELB,nan,RUS,0,
C007507,SAIDMAGOMED TAJMOUTI,1991-07-23,M,in,,0.0,nan,BRO,KIR,0,
C007508,ARAYIK ABDRASHITOV,1976-04-04,F,ru,,0.0,BLA,nan,nan,0,
C007509,IBEI ALMIRON,1987-04-15,M,hr,1.75,,BLA,BRO,ENG,0,
C007510,RUSLAN NGUYEN,1974-05-16,M,mx,1.7,0.0,nan,OTHD,RUS,0,
C007511,MAGOMED TUSHAEV,1962-08-27,M,ru,1.6,,nan,nan,CHE,0,
C007512,GULNARA OCHOA,1994-11-21,F,mx,,0.0,nan,nan,RUS,0,
C007513,MUZAKKIR NURMAGOMEDOVA,1991-06-25,M,kg,,0.0,BLA,nan,IRA,0,
C007514,SEINEL HAQ,1949-09-18,M,ba,,0.0,nan,nan,SPA,0,
C007515,CATARINO RIVEROS,1993-12-02,M,ru,,0.0,nan,nan,RUS,0,
C007516,AHMED MARKOVSKY,1989-05-05,M,ru,,0.0,nan,GRE,RUS,0,
C007517,SALVADOR AIUBOV,1965-08-07,M,ru,,0.0,nan,nan,ENG,0,
C007518,MORIS OKOLICANY,1984-01-28,M,al,,0.0,nan,BROH,RUS,0,
C007519,ZAMIR ORELLANA,1988-07-03,M,in,1.78,72.5,nan,nan,RUS,0,
C007520,WILMER OKRUZHKO,1994-08-29,M,ru,1.72,80.0,BLA,nan,RUS,0,
C007521,BYRON PODOSINNIKOV,1961-09-06,M,uy,1.73,90.0,BLA,BLA,RUS,0,
C007522,RAISAT KHAIBULAEVA,1968-07-10,M,ru,,0.0,nan,BLA,UZB,0,
C007523,FERNANDO SHIKHABIDOV,1992-11-05,F,md,1.65,75.0,BRO,BLA,RUS,0,
C007524,ALL ALIEV,1991-02-14,M,ru,,,BLA,nan,nan,0,
C007525,DANIIL MANVELYAN,1965-11-11,F,ni,1.75,0.0,OTHD,BLA,RUS,0,
C007526,SALIM CRUZ,1973-08-13,M,ru,,60.0,BLA,nan,ENG,0,
C007527,BES ALBEKOV,1955-10-01,F,ru,,65.0,nan,nan,RUS,0,
C007528,OSCAR KHANMAGOMEDOVA,nan,M,lk,1.75,0.0,nan,nan,RUS,0,
C007529,SHENG-HSIUNG ASELDEROV,1979-02-28,M,pk,1.75,0.0,OTHD,BLU,RUS,0,
C007530,RASIM MONGE,1991-05-17,M,pk,,0.0,BLA,nan,SPA,0,
C007531,JIANSONG GIL,1980-05-06,M,sv,,0.0,BLA,nan,CHE,0,
C007532,FARIDA SINGH,1959-08-25,M,in,,0.0,HAIB,nan,RUS,0,
C007533,LECHIMAGOMED PANKOVA,1978-07-03,M,hn,,0.0,GRY,nan,ENG,0,
C007534,ERICK RAMAZANOV,1984-03-17,M,kz,,57.0,nan,nan,CHE,0,
C007535,FRANCISCO MALDONADO,1995-06-07,F,ru,,,nan,nan,HIN,0,
C007536,JOAQUIN PINTO,1970-06-13,M,tj,,0.0,nan,OTHD,SPA,0,
C007537,HAOQING GARCIA,1977-12-03,M,ru,,0.0,nan,nan,ARA,0,
C007538,AZAMAT MUSAEV,1991-09-10,M,ru,,0.0,,,RUS,1,interpol-red-2016-60382
C007539,ELBEK TCHERNYCHOV,1995-03-22,M,ge,1.65,0.0,nan,OTHL,SPA,0,
C007540,SALAMBEK VELASCO,1985-09-04,M,ke,1.83,70.0,BLA,nan,SPA,0,
C007541,ZAUR AMETOVA,1973-09-10,M,sv,,0.0,nan,nan,HIN,0,
C007542,HARBANS BANDUROV,1954-06-25,M,pk,,0.0,nan,BLA,RUS,0,
C007543,THI ABEKEROV,1981-10-05,M,ru,,0.0,nan,nan,RUS,0,
C007544,ALI AKAYCHIKOV,1977-11-03,M,ru,,0.0,OTHD,BROH,RUS,0,
